epoch,accuracy,precision,recall,f1
0.9995222169135213,0.5117164747524531,0.5117164747524531,1.0,0.6770005927682275
2.0,0.5117164747524531,0.5117164747524531,1.0,0.6770005927682275
2.999522216913521,0.5117164747524531,0.5117164747524531,1.0,0.6770005927682275
4.0,0.5459025942022492,0.5699978227737862,0.4584537255932055,0.5081768331149609
4.999522216913522,0.5117164747524531,0.5117164747524531,1.0,0.6770005927682275
6.0,0.5117164747524531,0.5117164747524531,1.0,0.6770005927682275
6.999522216913522,0.5117164747524531,0.5117164747524531,1.0,0.6770005927682275
6.999522216913522,0.5459025942022492,0.5699978227737862,0.4584537255932055,0.5081768331149609
